FID,ORGANIZATI,FIRENAME,FIRENUMBER,FIRECODE,CAUSE,SPECCAUSE,STATCAUSE,SIZECLASS,FIRETYPE,YEAR_,STARTDATED,CONTRDATED,OUTDATED,STATE,STATE_FIPS,DLATITUDE,DLONGITUDE,TOTALACRES,TRPGENCAUS,TRPSPECCAU
550898,BLM,Jarvis, ,CR1R,Human,8,0,G,1,2006,6/25/06 0:00,7/5/06 0:00,9/25/06 0:00,Utah,49,37.0717,-113.8331,50737,2,8
550907,BLM,Bull Complex, ,CS28,Natural,0,0,G,1,2006,6/28/06 0:00,7/11/06 0:00,7/21/06 0:00,Utah,49,37.4042,-113.9403,41451,1,0
550924,BLM,Baboon, ,CT4A,Natural,0,0,F,1,2006,7/1/06 0:00,7/5/06 0:00,7/5/06 0:00,Utah,49,38.0967,-113.0408,1318,1,0
550958,BLM,Baboon 2, ,CX9K,Natural,0,0,F,1,2006,7/12/06 0:00,7/14/06 0:00,7/16/06 0:00,Utah,49,38.0397,-113.0411,2287,1,0
550964,BLM,Ranch, ,CY4P,Human,3,0,G,1,2006,7/16/06 0:00,7/22/06 0:00,8/22/06 0:00,Utah,49,37.3622,-113.2636,5283,6,3
551034,BLM,Milford Flat, ,DNF9,Natural,0,0,G,1,2007,7/6/07 0:00,8/3/07 0:00,8/3/07 0:00,Utah,49,38.5756,-112.9731,357185,1,0
551042,BLM,Greenville, ,DPA5,Human,32,0,G,1,2007,7/9/07 0:00,7/24/07 0:00,7/26/07 0:00,Utah,49,38.2147,-112.7164,5165.5,9,32
551046,BLM,Dakota Hill, ,DQ5N,Natural,0,0,G,1,2007,7/16/07 0:00,8/3/07 0:00,9/15/07 0:00,Utah,49,37.3408,-112.9264,9190,1,0
551064,BLM,Paradise, ,DRT9,Natural,0,0,G,1,2007,7/16/07 0:00,8/4/07 0:00,8/10/07 0:00,Utah,49,37.9137,-114.0069,5797,1,0
551332,BLM,Broken Ridge, ,E303,Natural,0,0,F,1,2009,8/2/09 0:00,8/18/09 0:00,9/1/09 0:00,Utah,49,38.0697,-113.5936,4929,1,0
551553,BLM,Cottonwood, ,F46Q,Human,25,0,F,1,2011,6/16/11 0:00,6/19/11 0:00,6/25/11 0:00,Utah,49,37.0783,-113.7503,1113,6,25
551611,BLM,Wrangler, ,F9H3,Natural,0,0,G,1,2011,8/5/11 0:00,8/13/11 0:00,8/16/11 0:00,Utah,49,38.1108,-113.1581,8455,1,0
551691,BLM,Baboon, ,G10U,Natural,0,0,G,1,2012,7/12/12 0:00,8/4/12 0:00,8/9/12 0:00,Utah,49,38.1239,-113.0097,19778.5,1,0
551721,BLM,OMG, ,G24M,Natural,0,0,F,1,2012,7/21/12 0:00,7/27/12 0:00,7/30/12 0:00,Utah,49,37.1217,-113.8003,2744,1,0
551787,BLM,West Mountain, ,G4U4,Natural,0,0,F,1,2012,8/4/12 0:00,8/22/12 0:00,8/22/12 0:00,Utah,49,37.1944,-113.8933,2455,1,0
551799,BLM,Reserve, ,G55W,Natural,0,0,F,1,2012,8/13/12 0:00,8/22/12 0:00,8/22/12 0:00,Utah,49,37.2183,-113.5581,3067,1,0
551866,BLM,Roundabout, ,G87W,Human,4,0,F,1,2012,10/1/12 0:00,10/9/12 0:00,10/15/12 0:00,Utah,49,38.0475,-113.0933,2458,6,4
551881,BLM,Hurricane Assist 02, ,GVG5,Human,25,0,F,1,2012,5/22/12 0:00,5/29/12 0:00,6/12/12 0:00,Utah,49,37.13356,-113.283381,2197,6,25
551888,BLM,Quail, ,GY3Z,Human,13,0,F,1,2012,6/23/12 0:00,7/4/12 0:00,7/4/12 0:00,Utah,49,37.2189,-113.385,1708,5,13
551890,BLM,New Harmony, ,GZS9,Human,32,0,F,1,2012,6/27/12 0:00,6/30/12 0:00,7/10/12 0:00,Utah,49,37.4767,-113.2331,1826,6,32
551914,BLM,Black Mountain, ,HM5W,Natural,0,0,F,1,2013,7/2/13 0:00,7/10/13 0:00,8/6/13 0:00,Utah,49,38.1661,-112.8906,4324,1,0
552568,BLM,NATION'S, ,R686,Human,3,0,F,1,1985,7/4/85 0:00,7/5/85 0:00,7/5/85 0:00,Utah,49,38.9333,-109.584,1200,6,3
552636,BLM,SNYDER 3, ,R618,Natural,0,0,F,1,1986,7/13/86 0:00,7/16/86 0:00,7/17/86 0:00,Utah,49,39.05,-109.1007,1200,1,0
552734,BLM,TANK WASH, ,R704,Human,4,0,F,1,1987,7/4/87 0:00,7/4/87 0:00,7/5/87 0:00,Utah,49,38.15,-109.384,1100,6,4
552841,BLM,DIAMONDPK, ,R661,Natural,0,0,G,1,1989,7/1/89 0:00,7/11/89 0:00,7/11/89 0:00,Utah,49,39.2666,-109.434,16500,1,0
552851,BLM,RYAN CREEK, ,R675,Natural,0,0,F,1,1989,7/8/89 0:00,7/13/89 0:00,7/26/89 0:00,Utah,49,38.85,-109.084,3947,1,0
552852,BLM,RATTLESNAK, ,R676,Natural,0,0,F,1,1989,7/9/89 0:00,7/23/89 0:00,8/4/89 0:00,Utah,49,39.25,-109.884,3150,1,0
553130,BLM,CISCO MESA, ,R719,Natural,0,0,F,1,1994,5/31/94 0:00,5/31/94 0:00,5/31/94 0:00,Utah,49,39.0833,-109.4173,1300,1,0
553135,BLM,THOMPSEN, ,R732,Human,30,0,F,1,1994,6/9/94 0:00,6/9/94 0:00,6/9/94 0:00,Utah,49,38.9833,-109.734,1420,7,30
553145,BLM,RR1, ,R750,Human,7,0,F,1,1994,6/24/94 0:00,6/24/94 0:00,6/24/94 0:00,Utah,49,39.05,-109.1173,2000,7,7
553155,BLM,BITTCRCOMP, ,R762,Human,4,0,F,1,1994,6/28/94 0:00,7/2/94 0:00,8/3/94 0:00,Utah,49,39.3333,-109.1007,3820,6,4
553284,BLM,WESTWATER3, ,W853,Natural,0,0,F,1,1994,8/30/94 0:00,8/31/94 0:00,8/31/94 0:00,Utah,49,39.2166,-109.1173,1500,1,0
553345,BLM,VC#2, ,R619,Natural,0,0,F,1,1995,6/14/95 0:00,6/15/95 0:00,6/18/95 0:00,Utah,49,38.8333,-109.7173,3500,1,0
553372,BLM,TRIANGLE, ,R664,Natural,0,0,G,1,1995,7/30/95 0:00,8/4/95 0:00,8/11/95 0:00,Colorado,8,38.9,-109.0507,5343,1,0
553577,BLM,E. CARBON, ,W879,Natural,0,0,F,1,1996,7/25/96 0:00,7/29/96 0:00,8/1/96 0:00,Utah,49,39.6,-110.4507,1094,1,0
553674,BLM,HOVENWEEP, ,W753,Natural,0,0,F,1,1998,7/19/98 0:00,7/22/98 0:00,7/22/98 0:00,Utah,49,37.3756,-109.0798,2455,1,0
553717,BLM,LittleHole, ,Q825,Natural,0,0,F,1,1999,7/1/99 0:00,7/4/99 0:00,7/12/99 0:00,Utah,49,39.0361,-109.1687,3216,1,0
553736,BLM,Wrigley, ,Q850,Natural,0,0,F,1,1999,7/2/99 0:00,7/7/99 0:00,7/30/99 0:00,Utah,49,38.98508,-109.09209,1531,1,0
553891,BLM,BruinPoint, ,R776,Natural,0,0,F,1,2000,7/30/00 0:00,8/19/00 0:00,8/29/00 0:00,Utah,49,39.6164,-110.2996,1981,1,0
554030,BLM,BLACK CNY, ,Q557,Natural,0,0,G,1,2002,6/20/02 0:00,7/17/02 0:00,8/16/02 0:00,Utah,49,39.2083,-109.8557,5969.6,1,0
554032,BLM,PRICE CNY, ,Q560,Human,30,0,F,1,2002,6/30/02 0:00,7/13/02 0:00,8/15/02 0:00,Utah,49,39.7694,-110.9057,3269,7,30
554045,BLM,HORSE, ,Q591,Natural,0,0,F,1,2002,7/12/02 0:00,7/19/02 0:00,8/11/02 0:00,Utah,49,37.75,-109.109,1101,1,0
554069,BLM,RATTLE CPX, ,Q895,Natural,0,0,G,1,2002,6/20/02 0:00,7/17/02 0:00,8/16/02 0:00,Utah,49,39.3055,-109.5837,93835,1,0
554074,BLM,DIAMOND CR, ,Q900,Natural,0,0,G,1,2002,6/22/02 0:00,8/22/02 0:00,9/13/02 0:00,Utah,49,39.3055,-109.5837,88420.8,1,0
554411,BLM,BIG CANYON, ,BAR5,Natural,0,0,F,1,2004,8/7/04 0:00,9/19/04 0:00,9/30/04 0:00,Utah,49,39.43,-110.0824,3415,1,0
554528,BLM,SPRING, ,C0AX,Natural,0,0,F,1,2006,7/20/06 0:00,8/5/06 0:00,8/30/06 0:00,Utah,49,38.8908,-109.0565,1403,1,0
554597,BLM,WESTWATER 2, ,CQC0,Human,25,0,F,1,2006,6/14/06 0:00,6/19/06 0:00,8/2/06 0:00,Utah,49,39.0339,-109.1934,2850,6,25
554685,BLM,MATHIS, ,DNJ1,Natural,0,0,F,1,2007,7/6/07 0:00,7/17/07 0:00,7/30/07 0:00,Utah,49,39.735,-110.804,1986,1,0
555211,BLM,Seeley, ,GZN4,Natural,0,0,G,1,2012,6/26/12 0:00,8/2/12 0:00,11/2/12 0:00,Utah,49,39.4986,-111.1758,47588,1,0
555532,BLM,WHITE MTN, ,7114,Human,30,0,F,1,1980,6/20/80 0:00,6/21/80 0:00,6/22/80 0:00,Utah,49,38.8333,-112.5008,4480,9,30
555558,BLM,UPRR 2, ,9138,Human,7,0,F,1,1980,8/26/80 0:00,8/26/80 0:00,8/26/80 0:00,Utah,49,39.5833,-112.3008,1450,7,7
555559,BLM,DON'T KNOW, ,9139,Human,30,0,F,1,1980,8/27/80 0:00,8/28/80 0:00,8/28/80 0:00,Utah,49,39.6999,-112.3008,1580,5,30
555567,BLM,UPRR 2, ,7111,Human,30,0,F,1,1981,6/16/81 0:00,6/17/81 0:00,6/18/81 0:00,Utah,49,39.4166,-112.2508,1900,7,30
555578,BLM,YARDLEY, ,7132,Natural,0,0,F,1,1981,7/16/81 0:00,7/16/81 0:00,7/17/81 0:00,Utah,49,38.5833,-112.7174,1600,1,0
555582,BLM,SEISPORT 2, ,7136,Human,23,0,F,1,1981,7/20/81 0:00,7/20/81 0:00,7/21/81 0:00,Utah,49,39.2333,-111.7841,1680,6,23
555593,BLM,CRICKET, ,7149,Natural,0,0,F,1,1981,7/25/81 0:00,7/26/81 0:00,7/27/81 0:00,Utah,49,38.9166,-112.9008,1400,1,0
555594,BLM,SAGEVALLEY, ,7150,Natural,0,0,G,1,1981,7/25/81 0:00,7/28/81 0:00,7/30/81 0:00,Utah,49,39.6333,-112.0508,7000,1,0
555610,BLM,TANNER CK, ,9026,Human,10,0,F,1,1981,8/30/81 0:00,8/30/81 0:00,8/31/81 0:00,Utah,49,39.7333,-112.2341,1200,3,10
555615,BLM,LONG RIDGE, ,9032,Natural,0,0,F,1,1981,8/30/81 0:00,8/31/81 0:00,9/1/81 0:00,Utah,49,39.75,-111.9008,1500,1,0
555634,BLM,FREE FELT, ,9943,Natural,0,0,F,1,1981,8/21/81 0:00,8/21/81 0:00,8/22/81 0:00,Utah,49,38.7666,-112.7508,2000,1,0
555646,BLM,ROCKWELL 2, ,7062,Natural,0,0,G,1,1982,7/1/82 0:00,7/5/82 0:00,7/6/82 0:00,Utah,49,39.6666,-112.4008,5780,1,0
555647,BLM,BLACK CAP, ,7063,Human,12,0,F,1,1982,7/2/82 0:00,7/4/82 0:00,7/5/82 0:00,Utah,49,38.9666,-111.8341,1500,4,12
555651,BLM,GREG, ,7068,Human,30,0,F,1,1982,7/12/82 0:00,7/12/82 0:00,7/13/82 0:00,Utah,49,39.7833,-111.9174,2440,9,30
555654,BLM,N SCIPIO, ,7073,Human,17,0,F,1,1982,7/20/82 0:00,7/20/82 0:00,7/22/82 0:00,Utah,49,39.35,-112.1008,1370,4,17
555655,BLM,CHAMPLIN, ,7074,Human,30,0,G,1,1982,7/20/82 0:00,7/22/82 0:00,7/23/82 0:00,Utah,49,39.6166,-112.1841,6580,5,30
555658,BLM,RON'S FIRE, ,7077,Natural,0,0,F,1,1982,7/21/82 0:00,7/23/82 0:00,7/24/82 0:00,Utah,49,39.6666,-112.6508,4160,1,0
555672,BLM,CHAMP 1, ,7106,Human,10,0,F,1,1982,9/3/82 0:00,9/3/82 0:00,9/4/82 0:00,Utah,49,39.6166,-112.1341,1600,3,10
555690,BLM,PAINT MINE, ,7064,Human,12,0,F,1,1983,7/6/83 0:00,7/7/83 0:00,7/8/83 0:00,Utah,49,39.7666,-111.9008,1460,4,12
